Clade	Species	TaxId	Phylum	Class	Order	Family	Accession_assembly	BUSCO_Duplicate	Unified_Cvalues_methods	N_markers	dN_gccons	dS_gccons	dNdS_gccons	dNdS	dS	dN	BodyLength_cm	Source_BodyLength	BasalMetRate_mLO2hr_pantheria	AgeatFirstBirth_d_pantheria	PopulationDensity_nperkm2_pantheria	PopulationGrpSize_pantheria	MaxLongevity_y	Source_MaxLongevity	Mass_g	Source_mass	Metabolic_rate_w	Source_metabolic_rate	SexMaturity_d	Source_SexMaturity	DepthRangeShallow	DepthRangeDeep	DepthRange	BodyLenght_cm_log	MaxLongevity_y_log	Mass_g_log	Overall_repeat_bp	Overall_repeat_gsperc	dnaPT_DNA_bp	dnaPT_DNA_gsperc	dnaPT_RC_bp	dnaPT_RC_gsperc	dnaPT_LTR_bp	dnaPT_LTR_gsperc	dnaPT_PLE_bp	dnaPT_PLE_gsperc	dnaPT_LINE_bp	dnaPT_LINE_gsperc	dnaPT_SINE_bp	dnaPT_SINE_gsperc	dnaPT_Retroposon_bp	dnaPT_Retroposon_gsperc	dnaPT_Unknown_bp	dnaPT_Unknown_gsperc	dnaPT_Other_bp	dnaPT_Other_gsperc	DNA_recent_gsperc	LINE_recent_gsperc	LTR_recent_gsperc	Other_recent_gsperc	Overall_TEs_recent_gsperc	PLE_recent_gsperc	RC_recent_gsperc	Retroposon_recent_gsperc	SINE_recent_gsperc	Unknown_recent_gsperc	DNA_recent_bp	LINE_recent_bp	LTR_recent_bp	Other_recent_bp	Overall_TEs_recent_bp	PLE_recent_bp	RC_recent_bp	Retroposon_recent_bp	SINE_recent_bp	Unknown_recent_bp
Aves	Ploceus_nigricollis	441696	Chordata	Aves	Passeriformes	Ploceidae	GCA_013399945.1	0.8	1259068377.24579	729	0.007012843645438	0.040172986906621	0.174566149680108	0.153909103255058	29.1033849613026	4.47927588108082	NA	NA	NA	NA	NA	NA	NA	NA	27.1	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.29953372788566	209826420	16.78	119676	0	2840	0	31037496	2.48	7596	0	30072368	2.4	236944	0.01	1096	0	143981072	11.52	4367332	0.34	0.008667615073371	0.559470835631401	1.24283250761004	0	11.7450927715109	0.00025873477831	0.000172489852206	8.62449261031912E-05	0.005605920196707	9.92799842344275	109131	7044120	15648111	0	147878749	3258	2172	1086	70582	125000289
Aves	Dicaeum_eximium	667154	Chordata	Aves	Passeriformes	Dicaeidae	GCA_013396995.1	0.9	1234369455.98801	768	0.013096242439821	0.088723370485982	0.147607584879677	0.138940085783482	58.0606942	8.06695783279652	NA	NA	NA	NA	NA	NA	NA	NA	7.9	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.06686275947298	206298396	16.83	147144	0.01	488	0	26219036	2.14	41572	0	20618244	1.68	175684	0.01	21168	0	149413008	12.19	9662052	0.78	0.010291073056241	0.287847366955451	1.15013551354184	0	11.8658666726626	0.002983546390255	0	0.000216199013787	0.004107781261945	10.4102851924431	127030	3553100	14196921	0	146468634	36828	0	2669	50705	128501381
Aves	Certhia_americana	186443	Chordata	Aves	Passeriformes	Certhiidae	GCA_018697195.1	1.7	1173600000	754	0.003570315423846	0.023127421695698	0.15437585178419	0.145881693302292	14.4359984893673	2.10594790413822	NA	NA	NA	NA	NA	NA	NA	NA	8.1	CRC_AvianBodyMasses	0.227	AnimalTraits	365	AnAge	NA	NA	NA	NA	NA	2.09186406167839	127533008	10.94	33180	0	0	0	19781592	1.69	25572	0	17114552	1.46	101196	0	1720	0	86776884	7.44	3698312	0.31	0.00268060842988	0.22872900657139	0.901220554125627	0	6.37823969805627	0.001510888387751	0	0	0.003265468450945	5.24083317209067	31460	2684364	10576724	0	74855021	17732	0	0	38324	61506418
Aves	Certhia_brachydactyla	73330	Chordata	Aves	Passeriformes	Certhiidae	GCA_013400355.1	0.5	1251003169.74045	759	0.002649741841171	0.016440733009262	0.161169324973416	0.12393596278455	13.7986091509883	1.71014391021544	NA	NA	NA	NA	NA	NA	NA	NA	8.2	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	NA	2.10413415427021	161901148	13.03	75960	0	8416	0	22077552	1.77	548	0	21160508	1.7	160052	0.01	2768	0	116030524	9.34	2384820	0.19	0.006477636923732	0.286560361924021	0.751620374441733	0	8.69311744642115	4.28982577730571E-05	0.000300287804411	0.000214491288865	0.003903741457348	7.64399765432326	81035	3584879	9402795	0	108751175	537	3757	2683	48836	95626653
Aves	Polioptila_caerulea	66707	Chordata	Aves	Passeriformes	Certhiidae	GCA_013397295.1	0.6	1349640000	740	0.007995256488415	0.058110906082304	0.137586161143158	0.150420326156714	32.7034924177228	4.9192699959375	NA	NA	NA	NA	NA	NA	4.2	AnAge	5.8	CRC_AvianBodyMasses	NA	NA	319	AnAge	NA	NA	NA	NA	1.43508452528932	1.75785791755237	184868140	13.79	77520	0	12068	0	31861824	2.37	4712	0	27270644	2.03	278356	0.02	1904	0	118263052	8.82	7098060	0.52	0.006176689657678	0.414726358518483	1.12593382060552	0	9.0584989029311	0.000403705206384	0.000645928330215	8.07410412768388E-05	0.008477809334068	7.50205385023748	83363	5597313	15196053	0	122257125	5449	8718	1090	114420	101250720
Aves	Thryothorus_ludovicianus	74200	Chordata	Aves	Passeriformes	Certhiidae	GCA_013397245.1	0.6	1254217809.10096	735	0.009182675406499	0.071836708714453	0.127827061829896	0.13880067071564	41.788367097034	5.80025338117969	NA	NA	NA	NA	NA	NA	9.2	AnAge	17.2	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.21920348405499	2.84490938381941	196169264	15.76	64068	0	11016	0	32088236	2.57	10064	0	24986252	2	3882168	0.31	1176	0	111362876	8.94	23763408	1.9	0.005519670726552	0.445044360171896	1.16352149974472	0	8.92514030208489	0.000167262749289	0.000292709811257	0.000125447061967	0.221581327121195	7.08888802469802	69229	5581826	14593094	0	111940699	2098	3671	1573	2779112	88910096
Aves	Sitta_europaea	50251	Chordata	Aves	Passeriformes	Sittidae	GCA_013400255.1	1.2	1241311069.75204	730	0.012531240141214	0.085148541660694	0.147169169275376	0.139495297977196	54.4196107756968	7.59127982095883	NA	NA	NA	NA	NA	NA	12.9	AnAge	22.6	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.55722731136763	3.11794990627824	183449876	14.88	98676	0	9156	0	29653676	2.4	4756	0	21605008	1.75	118332	0	1376	0	125406008	10.17	6552888	0.53	0.007422092186777	0.333774559878717	1.17835594948761	0	10.2902696810608	0.00030742393673	0.000351341641978	8.78354104943992E-05	0.00439177052472	8.76557870799381	92131	4143181	14627063	0	127734257	3816	4361	1090	54516	108808099
Aves	Cyanistes_caeruleus	156563	Chordata	Aves	Passeriformes	Paridae	GCA_002901205.1	0.4	1442464030.29748	753	0.011733197970752	0.072826789821044	0.161111014224077	0.140021510495218	55.16705619	7.72457453729839	NA	NA	NA	NA	NA	NA	14.6	AnAge	10.6	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.68102152871429	2.36085400111802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Chloebia_gouldiae	44316	Chordata	Aves	Passeriformes	Passeridae	GCA_003676055.1	3	1301829493.41605	746	0.007170791058505	0.036484610112814	0.19654289949468	0.162736082045777	26.2425235525059	4.27060546592883	NA	NA	NA	NA	NA	NA	NA	NA	13.8	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62466859216316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Taeniopygia_guttata	59729	Chordata	Aves	Passeriformes	Estrildidae	GCA_003957565.4	1.2	1222500000	810	0.009676357705765	0.068199459467364	0.141883202320619	0.140026797050777	43.7827744313192	6.13076166961428	NA	NA	NA	NA	NA	NA	12	AnAge	12.05	CRC_AvianBodyMasses	0.213333333333333	AnimalTraits	60	AnAge	NA	NA	NA	NA	2.484906649788	2.48906465993666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Vidua_chalybeata	81927	Chordata	Aves	Passeriformes	Estrildidae	GCA_013398495.1	1.4	1134480000	790	0.00702046285097	0.035877374835903	0.19567939078822	0.163136102257538	28.9446223399286	4.7219128698524	NA	NA	NA	NA	NA	NA	NA	NA	12.5	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52572864430826	92321096	8.19	70364	0	3836	0	19174292	1.7	2380	0	18208072	1.61	186416	0.01	2524	0	52625768	4.67	2047444	0.18	0.007934135414704	0.242221476015365	0.739051916887116	0	5.45356636827492	0.000102375940835	0.00020475188167	5.11879704174481E-05	0.006193744420511	4.45780677974431	90011	2747954	8384396	0	61869620	1161	2323	581	70267	50572926
Aves	Irena_cyanogastra	175120	Chordata	Aves	Passeriformes	Irenidae	GCA_013397155.1	0.8	1260391003.20788	736	0.009043925954975	0.059762965240002	0.151329940183774	0.13263094915746	43.443117400602	5.76190189520081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	314932444	25.17	133140	0.01	6424	0	32009688	2.55	15340	0	26350224	2.1	167368	0.01	2052	0	227126408	18.15	29121800	2.32	0.008449851000961	0.451958697128307	1.44219456930243	0	16.1971077243338	0.000953316523185	0.000433325692357	0	0.005459903723698	14.2874413981167	106501	5696447	18177291	0	204146889	12016	5462	0	68816	180077626
Aves	Leptocoma_aspasia	2585812	Chordata	Aves	Passeriformes	Nectariniidae	GCA_013399835.1	1.7	1259427465.52748	759	0.009971351738943	0.059888259319788	0.16649927468586	0.146537149272739	43.0889156640636	6.31412686666536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Promerops_cafer	254652	Chordata	Aves	Passeriformes	Nectariniidae	GCA_013398275.1	0.7	1269099912.22633	746	0.008117617669685	0.047382962621141	0.171319335487546	0.140712750173483	37.0388396215417	5.21183698638171	NA	NA	NA	NA	NA	NA	NA	NA	34.85	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.55105313720653	99154796	7.89	39084	0	0	0	28073540	2.23	4800	0	20955584	1.66	53180	0	0	0	48126704	3.83	1901904	0.15	0.004707099293645	0.343356742919738	1.25758002795203	0	4.66264335587123	0.000116224673917	0	0	0.000697348043503	3.0561859129884	59738	4357540	15959947	0	59173603	1475	0	0	8850	38786053
Aves	Anthoscopus_minutus	156561	Chordata	Aves	Passeriformes	Paridae	GCA_013399455.1	0.1	1190556372.01698	741	0.012251790108022	0.077822651490238	0.157432185532236	0.132074072618941	61.60896279	8.13694662550408	NA	NA	NA	NA	NA	NA	NA	NA	6.6	CRC_AvianBodyMasses	0.223	AnimalTraits	NA	NA	NA	NA	NA	NA	NA	1.88706964903238	368887420	31.21	76116	0	7064	0	54268312	4.59	27868	0	31317880	2.65	189600	0.01	1828	0	274100616	23.19	8898136	0.75	0.004935843015064	1.22269805743167	2.95612125302208	0	23.7642443942285	0.001794852005478	8.97426002738944E-05	4.48713001369472E-05	0.009602458229307	19.568463732323	58764	14556910	35194290	0	282926726	21369	1068	534	114323	232973592
Aves	Bombycilla_garrulus	125297	Chordata	Aves	Passeriformes	Bombycillidae	GCA_013400315.1	0.3	1255027726.02901	744	0.010597019425826	0.074291986148257	0.14264014162548	0.150196990837081	44.679859136	6.71078039325188	NA	NA	NA	NA	NA	NA	13.5	AnAge	56.4	CRC_AvianBodyMasses	0.9566	AnAge	365	AnAge	NA	NA	NA	NA	2.60268968544438	4.03246915850401	349778972	28.07	62368	0	162516	0.01	48011952	3.85	188604	0.01	22631928	1.81	174336	0.01	716	0	266018356	21.35	12528196	1	0.004420242306525	0.428248524046762	2.28535110242131	0	20.7527372243196	0.006866395815962	0.006995140737511	0	0.00545020167892	18.0152339574172	55475	5374638	28681790	0	260452606	86175	87791	0	68402	226096181
Aves	Phainopepla_nitens	161653	Chordata	Aves	Passeriformes	Bombycillidae	GCA_013400175.1	0.3	1789740000	727	0.008362346434109	0.053534162432413	0.156205795592046	0.15471746978767	32.8575150755171	5.08363159599424	NA	NA	NA	NA	NA	NA	NA	NA	22.1	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09557760852371	543934820	30.61	163548	0	22072	0	61459544	3.45	9252	0	28188136	1.58	242044	0.01	3128	0	382603624	21.53	71243472	4.01	0.009067785820731	0.38115231712459	2.46860546308144	0	22.20859510077	0.000335843919286	0.000854875430911	0.000183187592338	0.006075721812544	19.3405796238609	162290	6821635	44181619	0	397476110	6011	15300	3279	108740	346146090
Aves	Catharus_fuscescens	159581	Chordata	Aves	Passeriformes	Turdidae	GCA_013398975.1	0.6	1310520000	744	0.007444166578209	0.046352413716825	0.160599329814558	0.141844665492132	33.5232120036636	4.75508879288149	NA	NA	NA	NA	NA	NA	10.1	AnAge	31.9	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.31253542384721	3.4626060097908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Sialia_sialis	172413	Chordata	Aves	Passeriformes	Turdidae	GCA_009812075.1	0.5	1251840000	709	0.009375104850077	0.072588135122226	0.129154783137643	0.138027114888437	39.8299649006806	5.49761514134865	NA	NA	NA	NA	NA	NA	10.5	AnAge	27.5	CRC_AvianBodyMasses	NA	NA	313.5	AnAge	NA	NA	NA	NA	2.35137525716348	3.31418600467253	310386472	24.96	1026404	0.08	17808	0	37920580	3.05	34392	0	18937948	1.52	135760	0.01	4900	0	236031672	18.98	16277008	1.3	0.037909558624425	0.487316035650723	1.79424691203733	0	16.5148201378908	0.002175518016298	0.000277725704208	0.000416588556312	0.005647089318901	14.1868307099826	474567	6100417	22461101	0	206739124	27234	3477	5215	70693	177596422
Aves	Cercotrichas_coryphoeus	614051	Chordata	Aves	Passeriformes	Muscicapidae	GCA_013398595.1	0.6	1252284504.18717	737	0.004620468462905	0.024171307326738	0.191155091466394	0.161939043838365	17.3331127062263	2.8069076983889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Copsychus_sechellarum	797021	Chordata	Aves	Passeriformes	Muscicapidae	GCA_013398635.1	0.6	1279207628.81819	787	0.006514708349606	0.042886185589021	0.151906919678897	0.164157810943606	24.3226572627811	3.99275417258974	NA	NA	NA	NA	NA	NA	NA	NA	71	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.26267987704132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Erithacus_rubecula	37610	Chordata	Aves	Passeriformes	Turdidae	GCA_903797595.2	0.8	1321138176.25108	781	0.009194442059637	0.064646055022628	0.142227426815432	0.13194012652706	40.8238068466786	5.38629824066704	NA	NA	NA	NA	NA	NA	19.3	AnAge	17.7	CRC_AvianBodyMasses	0.281	AnAge	365	AnAge	NA	NA	NA	NA	2.96010509591084	2.87356463957978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Saxicola_maurus_maurus	1187130	Chordata	Aves	Passeriformes	Muscicapidae	GCA_900205225.1	0.4	1240807981.60719	759	0.006704879685059	0.052629915801606	0.127396739723731	0.153134917907812	27.443254711701	4.20252055739951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	207333936	16.88	67944	0	3872	0	32866084	2.67	696	0	16065328	1.3	112276	0	4536	0	102584876	8.35	55628324	4.53	0.004501906360952	0.412392751145191	1.89113302710299	0	9.56168654102219	6.04282733013688E-05	0.000241713093205	0.000241713093205	0.002447345068705	7.25066765688464	55860	5117002	23465330	0	118642170	750	2999	2999	30367	89966863
Aves	Lamprotornis_superbus	245042	Chordata	Aves	Passeriformes	Sturnidae	GCA_015883425.1	1.3	1298004753.64014	793	0.003578064218876	0.021983851956788	0.162758747916844	0.127820293881292	20.8051316077035	2.65931803633561	NA	NA	NA	NA	NA	NA	NA	NA	64.9	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.17284762371004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Leucopsar_rothschildi	127929	Chordata	Aves	Passeriformes	Sturnidae	GCA_014363365.1	0.4	1215772064.16615	768	0.003350918404112	0.015843814105274	0.211496952807407	0.166770868490856	12.3157246406104	2.05390409440883	NA	NA	NA	NA	NA	NA	25	AnAge	91.3	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	3.2188758248682	4.51415078760092	213862240	17.71	7376820	0.61	11440	0	30110580	2.49	880	0	22596724	1.87	189684	0.01	0	0	148639960	12.31	4936152	0.4	0.406883846833468	0.472724025790928	1.38254976784405	0	12.3842979867286	4.69951313043969E-05	0.000610936706957	0	0.004934488786962	10.1165479256349	4946780	5747247	16808654	0	150564835	571	7428	0	59992	122994164
Aves	Sturnus_vulgaris	9172	Chordata	Aves	Passeriformes	Sturnidae	GCA_001447265.1	0.9	1290960000	805	0.004051260819408	0.027688809801664	0.146314010910076	0.170017828540758	15.3962366515243	2.61763472319179	NA	NA	NA	NA	NA	NA	22.9	AnAge	86	CRC_AvianBodyMasses	0.877	AnAge	365	AnAge	NA	NA	NA	NA	3.13113691056019	4.45434729625351	171943152	13.46	285096	0.02	0	0	28606488	2.24	16340	0	18316936	1.43	186268	0.01	0	0	115436780	9.03	9095244	0.71	0.011623732044563	0.464231767458774	1.37791450730731	0	9.25028076335488	0.001033220626183	0	0	0.003300565889197	7.39128725226742	150058	5993046	17788325	0	119417425	13338	0	0	42609	95418562
Aves	Toxostoma_redivivum	99882	Chordata	Aves	Passeriformes	Mimidae	GCA_013397375.1	0.5	1255459642.10593	767	0.006582352685401	0.039347435461488	0.167287972092695	0.133306372388602	32.6770460950459	4.35605847530572	NA	NA	NA	NA	NA	NA	6.9	AnAge	84.4	CRC_AvianBodyMasses	NA	NA	228	AnAge	NA	NA	NA	NA	1.93152141160321	4.43556740160191	171609728	13.77	107564	0	30296	0	33229908	2.66	2224	0	24049260	1.93	239556	0.01	0	0	108600740	8.71	5350180	0.42	0.008948023488136	0.340749256355334	1.34450444354585	0	8.886708222424	0.000213048178289	0.00115046016276	0	0.006434054984326	7.18313237918997	112339	4277969	16879711	0	111569035	2675	14444	0	80777	90181328
Aves	Nicator_chloris	237433	Chordata	Aves	Passeriformes	Pycnonotidae	GCA_013400495.1	0.9	1265461735.88261	722	0.010685721363296	0.068651323157088	0.155652081735475	0.156329980312856	42.6740445469027	6.67123254388722	NA	NA	NA	NA	NA	NA	NA	NA	46.2	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83297979808769	294458304	23.43	386292	0.03	19248	0	31242172	2.48	32056	0	38636948	3.07	543548	0.04	584	0	214656728	17.08	8940728	0.71	0.02364525518546	1.00542741089955	1.22749118343586	0	14.6180374804789	0.00137472413869	0.000504065517519	4.58241379563168E-05	0.007652631038705	12.3518505619872	299222	12723299	15533431	0	184985671	17397	6379	580	96841	156307943
Aves	Cettia_cetti	68486	Chordata	Aves	Passeriformes	Sylviidae	GCA_013401135.1	0.6	1278794098.81846	775	0.008815246804841	0.065141135798912	0.135325346982785	0.136026792745582	44.2152597129013	6.01445996915891	NA	NA	NA	NA	NA	NA	9.3	AnAge	13.35	CRC_AvianBodyMasses	NA	NA	365	AnAge	NA	NA	NA	NA	2.23001440015921	2.59151638484626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Phylloscopus_trochilus_acredula	209779	Chordata	Aves	Passeriformes	Phylloscopidae	GCA_002305835.1	1	1296665444.53091	774	0.01335803684763	0.096744923836622	0.13807480866064	0.13441674034332	58.2650156360058	7.83179347784445	NA	NA	NA	NA	NA	NA	11.8	AnAge	8.7	CRC_AvianBodyMasses	0.208	AnAge	365	AnAge	NA	NA	NA	NA	2.46809953147162	2.16332302566054	156828224	12.2	76056	0	1612	0	26879948	2.09	4288	0	17600756	1.36	197232	0.01	0	0	104173852	8.1	7894084	0.61	0.0045155667943	0.239893930402671	0.99050913193384	0	7.34291605347996	3.5555644049603E-05	0.000142222576198	0	0.002631117659671	6.10515297282518	58552	3110622	12843590	0	95213055	461	1844	0	34117	79163409
Aves	Erythrocercus_mccallii	107208	Chordata	Aves	Passeriformes	Dicruridae	GCA_013397435.1	0.9	1252600266.39384	741	0.008772650512356	0.054573228929202	0.160750072599464	0.1446340433975	38.3600653492862	5.5481713564596	NA	NA	NA	NA	NA	NA	NA	NA	7.2	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97408102602201	184951192	14.86	96208	0	2728	0	22488044	1.8	18848	0	31777032	2.55	727048	0.05	19144	0	127481204	10.24	2340936	0.18	0.007998802039881	0.576006756197444	0.755421746138485	0	9.61697829441358	0.001348635227654	9.30093260451225E-05	0.001581158542767	0.009998502549851	8.26448317972843	100193	7215062	9462415	0	120462296	16893	1165	19806	125241	103520938
Aves	Hylia_prasina	208073	Chordata	Aves	Passeriformes	Sylviidae	GCA_013397195.1	1.2	1251288688.29645	737	0.00928151254049	0.055950249440013	0.165888671335435	0.143354050343092	40.2439407123401	5.76913190288121	NA	NA	NA	NA	NA	NA	NA	NA	13.1	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57261223020711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Brachypodius_atriceps	182895	Chordata	Aves	Passeriformes	Pycnonotidae	GCA_013398615.1	0.3	1103265809.59246	708	0.005712915204837	0.032125544457661	0.177830922441365	0.139746113473552	24.9456842548122	3.48606242254838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135668652	12.38	236544	0.02	7472	0	15066256	1.37	3968	0	25403300	2.31	324724	0.02	2372	0	92431460	8.43	2192556	0.2	0.025281986584559	0.855790249447269	0.836553955306844	0	11.6370585957505	0.000399715202918	0.000749466005471	0.000299786402188	0.021434727756474	9.89654870904481	278928	9441641	9229414	0	128387689	4410	8269	3307	236482	109185238
Aves	Pycnonotus_jocosus	182897	Chordata	Aves	Passeriformes	Pycnonotidae	GCA_013400435.1	0.9	1245920681.15973	741	0.005880605891403	0.040198547542673	0.146289014177937	0.130773194449109	28.3953508765321	3.71335074162741	NA	NA	NA	NA	NA	NA	11.1	AnAge	27.4	CRC_AvianBodyMasses	0.356666666666667	AnimalTraits	NA	NA	NA	NA	NA	NA	2.40694510831829	3.31054301339402	216333912	17.49	197644	0.01	2940	0	25307756	2.04	1724	0	26744848	2.16	174024	0.01	1568	0	159949164	12.93	3954244	0.31	0.010489859229528	0.465637972602551	0.871045237088015	0	12.5765243829039	0.000214956131753	0.000171964905402	8.59824527010528E-05	0.003611263013444	11.2251381738015	130695	5801480	10852533	0	156693518	2678	2143	1071	44993	139856318
Aves	Sinosuthora_webbiana	337173	Chordata	Aves	Passeriformes	Sylviidae	GCA_013397395.1	1.2	1277030381.29059	764	0.008107173921106	0.059382876005915	0.13652376689028	0.123177376737156	43.1162937371212	5.31095195716725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	188913104	14.9	82828	0	9840	0	28351912	2.23	18648	0	26351696	2.07	234292	0.01	1676	0	129013320	10.17	4848892	0.38	0.006222668537759	0.455456422008506	0.963612409288513	0	10.1685699449401	0.001029958930388	0.000429149554328	0.000128744866298	0.006823477913818	8.73478128392964	79465	5816317	12305623	0	129855728	13153	5480	1644	87138	111545811
Aves	Sterrhoptilus_dennistouni	2585820	Chordata	Aves	Passeriformes	Zosteropidae	GCA_013397095.1	1	1277134585.60255	736	0.010480277010171	0.073754431292616	0.142096913046364	0.120384066106824	54.1958851257428	6.52432101769525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	138997168	10.96	77572	0	19636	0	22864008	1.8	21028	0	21927948	1.73	181560	0.01	1520	0	92085932	7.26	1817964	0.14	0.006085286308637	0.274164610670325	0.658068579134656	0	7.09323843009415	0.00159279306065	0.000816816954179	4.08408477089714E-05	0.003920721380061	6.14818121410855	77717	3501451	8404421	0	90590201	20342	10432	522	50073	78520549
Aves	Locustella_ochotensis	187437	Chordata	Aves	Passeriformes	Locustellidae	GCA_013400155.1	0.8	1264032187.21416	757	0.010951719006742	0.071397154653067	0.153391533037399	0.125921943900956	53.7247006400007	6.76511874008582	NA	NA	NA	NA	NA	NA	NA	NA	18.5	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.91777073208428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aves	Cisticola_juncidis	52622	Chordata	Aves	Passeriformes	Cisticolidae	GCA_013400215.1	0.7	1134480000	731	0.01322376933643	0.105304978451124	0.125575917975874	0.119583685779003	67.8415181000017	8.11273878324114	NA	NA	NA	NA	NA	NA	NA	NA	6.85	CRC_AvianBodyMasses	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92424865227413	139789564	12.41	59260	0	9728	0	18135840	1.61	6204	0	20103416	1.78	156708	0.01	224	0	98692992	8.76	2625192	0.23	0.004910033267882	0.313134964780139	0.600853286761828	0	7.92618968421265	0.000385100648461	0.000481375810577	0	0.00640229828067	7.0000226246631	55703	3552454	6816560	0	89921037	4369	5461	0	72633	79413857
